id,usuario_id,descripcion,valor,categoria
11097,1076,compra compra dolares banco,1046.83,Ahorros
11098,1776,cerveceriq artesanal,148.42,Ocio
11099,99,colectivo linea 60,26.38,Transporte
11100,2641,impuestos municipales,169.51,Servicios
11101,1414,fac pago alquiler mensual,426.67,Vivienda
11102,1978,almacen san martin,381.71,Alimentacion
11103,357,plqzo fijo,144.92,Ahorros
11104,1664,pago saldo refinanciado,869.45,Deudas
11105,2976,taller de ingles,549.69,Educacion
11106,11,medicamentos recetados,266.08,Ocio
11107,81,reparacion electrica,656.01,Vivienda
11108,2054,movimiento: cuota prepaga osde,87.31,Salud
11109,2421,tarjeta pago de intereses,386.72,Deudas
11110,2529,utiles escolqres,165.5,Educacion
11111,222,pago tarjeta de credito,956.22,Deudas
11112,1941,compras fiambreria,74.57,Alimentacion
11113,1947,inversion en acciones,1232.66,Ahorros
11114,515,estudios clinicos,442.94,Salud
11115,221,carniceria central,235.06,Alimentacion
11116,2397,optica lentes,431.15,Salud
11117,228,taxis de la ciudad,18.74,Transporte
11118,2338,movimiento: servicio de agua aysa,107.6,Servicios
11119,293,reparacion de cerradura,863.97,Vivienda
11120,2858,movimiento: impuestos municipqles,49.27,Servicios
11121,956,analisis de sangre,272.42,Salud
11122,1498,suscripcion spotify,34.13,Ocio
11123,1281,impuestos municipales,32.15,Servicios
11124,1979,servicio de agua aysa,71.32,Servicios
11125,1530,cuota universidad,210.21,Educacion
11126,388,entradas recital,66.13,Ocio
11127,2663,wstudios clinicos,92.98,Salud
11128,2414,reparacion electrica,1091.85,Vivienda
11129,2706,suscripcion nwtflix,115.87,Ocio
11130,2338,estudios clinicos,184.79,Salud
11131,189,tarjeta servicio de agua aysa,109.47,Servicios
11132,918,movimiento: optica lentes,77.33,Salud
11133,1202,fondo comun de inversion,1259.71,Ahorros
11134,924,reparacion de cerradura,959.49,Vivienda
11135,2423,colectivo linea 60,22.1,Transporte
11136,1622,cerveceria artesanal,31.21,Ocio
11137,760,compra transferencia ahorro mensual,1184.51,Ahorros
11138,1478,tarjeta carga sube,25.67,Transporte
11139,2265,reparacion electrica,731.14,Vivienda
11140,1066,matricula del colegio,352.04,Educacion
11141,194,transferencia ahorro mensual,889.78,Servicios
11142,1351,impuestos municipales,151.94,Servicios
11143,1397,cuota jardin de infantes,214.51,Educacion
11144,1489,cena restaurante,60.94,Ocio
11145,163,compra dolares banco,1023.97,Ahorros
11146,276,servicio de plomeria,594.86,Vivienda
11147,364,viaje uber,37.57,Transporte
11148,1666,utiles escolares,673.09,Educacion
11149,2823,abono internet fibertel,190.67,Servicios
11150,2528,expensas del edificio,781.78,Vivienda
11151,2737,fac almacen san martin,118.4,Alimentacion
11152,2003,pago de pago saldo refinanciado,829.96,Deudas
11153,460,compra libros de texto,492.29,Educacion
11154,2587,combustible ypf,25.58,Transporte
11155,2133,dentista limpieza,228.44,Salud
11156,1732,tqller de ingles,679.3,Educacion
11157,1340,expensqs del edificio,654.02,Vivienda
11158,2291,fondo comun de inversion,173.96,Ahorros
11159,2928,transferencia ahorro mensual,106.17,Vivienda
11160,1366,tarjeta cuota prestamo auto,904.08,Deudas
11161,657,viaje uber,11.15,Transporte
11162,1107,cuota jardin de infantes,193.76,Educacion
11163,1384,pago saldo refinanciado,498.2,Deudas
11164,2136,pago tarjeta de credito,841.14,Deudas
11165,742,abono telefonia movil,179.33,Servicios
11166,1996,pago alquiler mensual,361.73,Vivienda
11167,2519,consulta medica de control,144.42,Salud
11168,1522,pago de intereses,385.51,Deudas
11169,2464,cuota prestamo auto,706.45,Deudas
11170,1624,utiles escolares,627.91,Educacion
11171,682,consultq medica de control,330.67,Salud
11172,1113,utiles escolares,130.42,Ocio
11173,1725,expensas comunes,265.58,Vivienda
11174,899,pago tarjeta de credito,335.72,Deudas
11175,601,taxis de la ciudad,15.68,Transporte
11176,1868,pago de intereses,344.23,Deudas
11177,1200,salida al cine,134.91,Ocio
11178,2824,expensas comunes,897.0,Vivienda
11179,2949,consulta medica de control,84.97,Salud
11180,483,compra libros de texto,237.78,Educacion
11181,2011,entradas recital,25.83,Ocio
11182,1143,supermercado coto,189.97,Alimentacion
11183,169,verduleria de la esquina,233.4,Alimentacion
11184,2022,compra farmacia,183.93,Salud
11185,2195,combustiblw shell,31.96,Transporte
11186,439,supermercado carrefour,308.12,Salud
11187,2936,pago de intereses,219.44,Deudas
11188,160,supermercado carrefour,85.94,Alimentacion
11189,814,cuota prestamo banco,295.33,Deudas
11190,2450,curso de programacion,466.87,Educacion
11191,586,reparacion de cerradura,214.7,Vivienda
11192,864,pago tarjeta de credito,206.85,Deudas
11193,1042,pago tarjeta de credito,725.94,Deudas
11194,140,pago tarjeta de credito,709.71,Deudas
11195,1139,estudios clinicos,60.3,Salud
11196,328,pago de pago de intereses,810.52,Deudas
11197,225,pago de supermercado coto,125.79,Alimentacion
11198,558,reparacion electrica,1163.77,Vivienda
11199,2487,compra libros de texto,621.8,Educacion
11200,1574,suscripcion spotify,75.46,Ocio
11201,1742,compra libros de texto,283.94,Educacion
11202,386,cuota universidad,459.25,Educacion
11203,521,fqc compra libros de texto,113.06,Educacion
11204,1277,transferencia ahorro mensual,339.68,Ahorros
11205,2668,optica lentes,297.94,Salud
11206,1122,colectivo linea 60,13.06,Transporte
11207,2835,movimiento: peaje autopista,78.99,Transporte
11208,2599,movimiento: pago de intereses,760.49,Deudas
11209,1834,cuota universidad,242.31,Educacion
11210,447,mqtricula del colegio,348.16,Educacion
11211,1243,tarjeta suscripcion spotify,148.52,Ocio
11212,107,movimiento: transferencia ahorro mensual,1290.88,Ahorros
11213,1500,servicio de agua aysa,114.04,Servicios
11214,2964,mqtricula del colegio,529.62,Educacion
11215,1478,cuota jardin de infantes,575.52,Vivienda
11216,904,inversion en acciones,877.35,Ahorros
11217,1632,inversion en acciones,388.06,Ahorros
11218,2592,combustible shell,51.46,Transporte
11219,1150,factura gas metrogas,193.72,Servicios
11220,1171,carniceria central,397.72,Alimentacion
11221,2328,pago alquiler mensual,1020.05,Vivienda
11222,24,movimiento: colectivo linea 60,20.39,Transporte
11223,952,pago de compra dolares banco,347.1,Ahorros
11224,1745,suscripcion netflix,91.52,Ocio
11225,2040,reparacion de cerradura,1093.52,Vivienda
11226,120,dentista limpieza,411.44,Salud
11227,1676,expensas comunes,938.24,Vivienda
11228,1321,movimiento: peaje autopista,32.6,Transporte
11229,855,cuotq universidad,211.74,Educacion
11230,1016,plazo fijo,501.29,Ahorros
11231,2992,salida al cine,38.11,Ocio
11232,448,taxis de la ciudad,42.5,Transporte
11233,1936,cena restaurante,29.88,Ocio
11234,1744,fondo comun de inversion,772.75,Ahorros
11235,996,expensas del edificio,692.8,Vivienda
11236,1943,supermercado carrefour,326.88,Alimentacion
11237,1447,peaje autopista,25.59,Vivienda
11238,1085,taller de ingles,589.06,Educacion
11239,1725,factura gas metrogas,46.52,Servicios
11240,2132,cuota prestamo banco,296.53,Deudas
11241,2273,analisis de sangre,126.85,Salud
11242,186,plazo fijo,175.31,Ahorros
11243,2423,viaje uber,34.85,Transporte
11244,72,fac reparacion electrica,881.84,Transporte
11245,74,comprq ferreteria,731.24,Ocio
11246,1921,fac juegos de consola,127.65,Ocio
11247,1365,suscripcion spotify,45.76,Ocio
11248,2201,dentistq limpieza,358.57,Salud
11249,2144,compra dolares banco,261.87,Ahorros
11250,2493,matricula del colegio,760.44,Educacion
11251,1482,peaje autopista,11.96,Transporte
11252,2876,suscripcion spotify,24.37,Ocio
11253,2425,optica lentes,205.66,Salud
11254,765,pago de intereses,654.5,Deudas
11255,1097,compra analisis de sangre,253.27,Salud
11256,212,taller de ingles,735.89,Educacion
11257,724,compra ferreteria,1092.53,Vivienda
11258,2823,fqc pago alquiler mensual,525.04,Servicios
11259,2379,viaje uber,44.66,Transporte
11260,1766,cuota prestamo auto,587.61,Deudas
11261,751,compra cuota prepaga osde,291.16,Salud
11262,1518,reparacion electrica,941.93,Vivienda
11263,1469,juegos de consola,78.78,Ocio
11264,2872,pago de compra dolares banco,1218.1,Ahorros
11265,394,pago de pago alquiler mensual,877.07,Vivienda
11266,512,estudios clinicos,494.51,Salud
11267,686,cuota jardin de infantes,269.12,Ahorros
11268,2669,pago de inversion en acciones,500.2,Ahorros
11269,1739,comprqs fiambreria,375.57,Alimentacion
11270,1721,taller de ingles,446.58,Educacion
11271,1827,pqgo alquiler mensual,250.02,Vivienda
11272,2652,matricula del colegio,686.53,Alimentacion
11273,1283,impuestos municipales,64.82,Servicios
11274,1858,abono internet fibertel,122.28,Servicios
11275,2766,fac factura gas metrogas,99.97,Servicios
11276,2397,almacen san martin,121.16,Alimentacion
11277,2563,movimiento: inversion en acciones,1140.69,Ahorros
11278,2447,factura luz edesur,85.22,Servicios
11279,2262,compra ferreteria,367.62,Vivienda
11280,2610,expensqs del edificio,438.52,Vivienda
11281,1313,carga sube,45.68,Transporte
11282,1865,fac juegos de consola,141.77,Ocio
11283,2306,consulta medica de control,212.07,Servicios
11284,1412,supermercado carrefour,261.68,Alimentacion
11285,1808,taller de ingles,468.76,Ahorros
11286,2742,suscripcion spotify,35.78,Ocio
11287,1569,compra libros de texto,464.54,Educacion
11288,1064,movimiento: utiles escolares,294.84,Educacion
11289,998,pago tarjeta de credito,212.85,Deudas
11290,2868,compra panaderia,88.04,Alimentacion
11291,2258,pago de intereses,698.5,Deudas
11292,2320,qbono internet fibertel,113.48,Vivienda
11293,599,supermercqdo carrefour,279.19,Alimentacion
11294,1084,fondo comun de inversion,1257.39,Ahorros
11295,2303,servicio de plomeria,729.32,Vivienda
11296,2785,servicio de agua aysa,199.04,Servicios
11297,722,cuota prepaga osde,127.4,Salud
11298,2583,pago de intereses,455.82,Deudas
11299,1155,expensas del edificio,1089.0,Vivienda
11300,1709,movimiwnto: combustible ypf,56.02,Transporte
11301,17,viaje cabify,27.03,Transporte
11302,2930,compra pago de intereses,317.92,Deudas
11303,2874,cuota prestamo banco,653.72,Deudas
11304,992,almacen san martin,296.76,Alimentacion
11305,878,entradas recital,130.43,Ocio
11306,2233,inversion en qcciones,1346.51,Ahorros
11307,1447,inversion en acciones,949.56,Ahorros
11308,1466,tarjeta taxis de la ciudad,12.47,Transporte
11309,1679,pago saldo refinanciado,749.2,Deudas
11310,1544,pago tarjeta de credito,877.97,Deudas
11311,80,pago alquiler mensual,386.38,Vivienda
11312,2857,servicio de plomeriq,978.09,Vivienda
11313,2350,cuota universidad,675.82,Educacion
11314,1272,abono internet fibertel,168.39,Servicios
11315,1565,fac supermercado carrefour,212.88,Alimentacion
11316,1296,transferencia ahorro mensual,213.79,Ahorros
11317,2181,estudios clinicos,167.36,Salud
11318,1029,pago alquiler mensual,1168.91,Vivienda
11319,2804,factura luz edesur,67.46,Servicios
11320,1566,cuota universidad,390.55,Educacion
11321,2677,cuota universidad,449.69,Servicios
11322,1714,almacen san martin,92.21,Alimentacion
11323,1010,pago de colectivo linea 60,12.07,Transporte
11324,773,pago de utiles escolares,615.59,Educacion
11325,2189,carga sube,23.7,Transporte
11326,483,carniceria central,343.44,Alimentacion
11327,2393,medicamentos recetados,119.55,Salud
11328,1586,movimiento: supermercado coto,277.52,Alimentacion
11329,1582,pago de cuota prestamo auto,736.93,Deudas
11330,2522,movimiento: pago saldo refinanciado,886.42,Deudas
11331,1106,cuota prestamo banco,571.61,Deudas
11332,1108,movimiento: abono telefonia movil,33.38,Servicios
11333,175,impuestos municipales,188.74,Servicios
11334,1852,viqje cabify,20.82,Transporte
11335,842,plazo fijo,281.0,Ahorros
11336,1873,factura luz edesur,183.45,Servicios
11337,2914,taller de ingles,792.37,Educacion
11338,2517,pintura habitacion,547.54,Ocio
11339,1887,cuota prestamo banco,359.48,Educacion
11340,2692,curso de progrqmacion,553.53,Educacion
11341,2729,suscripcion spotify,147.68,Ocio
11342,955,compra reparacion de cerradura,359.23,Vivienda
11343,1596,tarjeta carga sube,63.78,Transporte
11344,2897,impuestos municipales,40.27,Servicios
11345,2289,peqje autopista,30.69,Transporte
11346,2750,qbono telefonia movil,183.79,Servicios
11347,340,fac abono telefonia movil,106.74,Transporte
11348,2841,compra panaderia,289.74,Alimentacion
11349,744,optica lentes,407.43,Salud
11350,1495,fac consulta medica de control,305.22,Salud
11351,2511,entradas recital,145.67,Ocio
11352,2849,dentista limpieza,420.52,Salud
11353,1849,compra dolares banco,610.06,Ahorros
11354,15,cuota jardin de infantes,316.39,Educacion
11355,1989,suscripcion netflix,24.57,Ocio
11356,208,cerveceria artesanal,145.99,Ocio
11357,1084,pago de pago saldo refinanciado,305.76,Deudas
11358,2413,compra farmacia,191.81,Deudas
11359,2656,inversion en acciones,183.32,Ahorros
11360,2208,abono telefonia movil,84.98,Servicios
11361,397,fqc cerveceria artesanal,102.97,Ocio
11362,1958,tarjeta verduleria de la esquina,322.71,Alimentacion
11363,794,movimiento: pintura habitacion,734.26,Vivienda
11364,2548,utiles escolares,702.75,Educacion
11365,209,peaje autopista,10.86,Transporte
11366,1157,supermercado carrefour,173.74,Alimentacion
11367,433,carga sube,56.11,Transporte
11368,2657,tarjeta pago de intereses,336.63,Educacion
11369,1755,salida al cine,115.26,Ocio
11370,2437,carga sube,20.47,Transporte
11371,583,compra dolares banco,987.33,Ahorros
11372,432,compra cuota prestamo banco,204.99,Deudas
11373,1298,reparacion electrica,928.71,Vivienda
11374,351,servicio de agua aysa,107.21,Servicios
11375,134,optica lentes,465.42,Salud
11376,639,entradas recital,21.79,Ocio
11377,1229,consulta medica de control,248.89,Salud
11378,117,optica lentes,168.76,Salud
11379,1291,inversion en acciones,1093.49,Ahorros
11380,1818,entradas recital,114.58,Ocio
11381,2197,pago saldo refinanciado,224.87,Deudas
11382,1704,expensas del edificio,253.43,Vivienda
11383,1848,compra ferreteria,1029.55,Vivienda
11384,2227,cuota prestamo auto,319.54,Deudas
11385,2196,impuestos municipales,67.05,Servicios
11386,465,matricula del colegio,264.1,Ahorros
11387,976,viaje cabify,19.1,Transporte
11388,2617,fac cerveceria artesanal,40.41,Ocio
11389,2026,comprqs fiambreria,335.63,Alimentacion
11390,1029,factura luz edesur,122.9,Servicios
11391,526,fqc compra dolares banco,1067.57,Ahorros
11392,2328,compra libros de texto,666.75,Educacion
11393,2547,compra libros de texto,146.56,Ahorros
11394,836,factura luz edesur,41.42,Ahorros
11395,2484,utiles escolares,116.26,Educacion
11396,2864,pintura habitacion,1127.47,Vivienda
11397,1240,compra panaderia,220.91,Alimentacion
11398,2735,compra cafeteria,75.82,Ocio
11399,2876,tarjeta compra dolares banco,1205.68,Ahorros
11400,1539,tarjeta compra ferreteria,1145.33,Vivienda
11401,1911,expensas del edificio,1180.1,Vivienda
11402,2660,utiles escolares,761.4,Educacion
11403,2643,salida al cine,20.9,Ocio
11404,1304,compra compra farmacia,338.07,Salud
11405,132,fondo comun dw inversion,209.22,Ahorros
11406,393,carniceria central,389.26,Alimentacion
11407,481,fac suscripcion netflix,81.71,Ocio
11408,2676,salida al cine,48.25,Ocio
11409,2035,pqgo tarjeta de credito,997.2,Deudas
11410,2467,cuota jardin de infantes,520.99,Educacion
11411,1226,plazo fijo,405.63,Ahorros
11412,2700,plazo fijo,221.94,Ahorros
11413,2706,combustible ypf,37.02,Transporte
11414,462,compra libros de texto,411.48,Educacion
11415,1802,servicio de agua aysa,92.27,Servicios
11416,152,colectivo linea 60,24.02,Transporte
11417,2270,abono telefonia movil,126.48,Servicios
11418,79,fondo comun dw inversion,446.54,Ahorros
11419,1224,pago de pago saldo refinanciado,495.3,Deudas
11420,1786,fondo comun de inversion,532.38,Ahorros
11421,2147,expensas comunes,442.75,Vivienda
11422,2025,cuotq prestamo banco,812.47,Deudas
11423,2960,pago de transferencia ahorro mensual,778.6,Ahorros
11424,2261,tarjeta viaje uber,32.43,Transporte
11425,2750,consulta medica de control,315.97,Salud
11426,1837,compra supermercado dia,118.58,Alimentacion
11427,1398,verduleria y fruteria,135.37,Alimentacion
11428,1076,compra cafeteria,82.63,Ocio
11429,1648,movimiento: supermercado coto,210.38,Alimentacion
11430,2183,compra libros de texto,148.98,Educacion
11431,411,entradas recital,129.54,Ocio
11432,2009,plazo fijo,110.43,Ahorros
11433,1494,compra cafeteria,32.4,Ocio
11434,1136,reparacion de cerradura,322.19,Vivienda
11435,1549,movimiento: verduleria y fruteria,78.98,Alimentacion
11436,785,salida al cine,121.77,Ocio
11437,1068,qbono telefonia movil,108.26,Servicios
11438,1421,compra libros de texto,581.75,Educacion
11439,2010,entradas recital,148.7,Ocio
11440,1609,cuota prestamo banco,666.98,Deudas
11441,2309,fac supermercado carrefour,271.9,Alimentacion
11442,743,cuota prestamo auto,690.29,Deudas
11443,2593,movimiento: taxis de la ciudad,79.58,Transporte
11444,2436,combustible shell,31.73,Transporte
11445,2064,cuotq prestamo auto,333.08,Deudas
11446,2021,tarjeta combustible shell,59.14,Transporte
11447,662,cuota prestamo auto,262.39,Deudas
11448,1828,curso de programacion,621.93,Educacion
11449,2150,compra dolares banco,503.82,Ahorros
11450,951,fondo comun de inversion,927.95,Deudas
11451,2979,pago tarjeta de credito,705.42,Deudas
11452,25,tarjeta fondo comun de inversion,1120.03,Ahorros
11453,1617,factura gas metrogas,97.3,Servicios
11454,18,cuota prestamo banco,724.04,Deudas
11455,570,entradas recital,46.02,Ocio
11456,1017,plazo fijo,826.05,Ahorros
11457,1356,movimiento: peqje autopista,46.33,Transporte
11458,1593,medicqmentos recetados,351.49,Salud
11459,831,viaje cabify,66.9,Transporte
11460,1036,compra cafeteria,34.31,Ocio
11461,1933,analisis de sangre,392.3,Salud
11462,2211,supermercado carrefour,143.96,Alimentacion
11463,1307,reparacion de cerradura,457.53,Vivienda
11464,1753,taller de ingles,231.72,Educacion
11465,872,expensas del edificio,1070.79,Vivienda
11466,835,entrqdas recital,49.29,Deudas
